filename,volume #,,first page,last page,page range,creator,title,rights,webstatement,subject,keywords,createdate,publisher,date.copyright,identifier.issn,identifier.uri,identifier,relation.isFormatOf,relation.isPartOf,source,description
MSR_XVI_2012_Frenkel_pp163-164.pdf,16,,163,164,163-164,Yehoshua Frenkel,"An Arabic History of the Byzantine Empire (MSR XVI, 2012)",©2012 by Yehoshua Frenkel. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history","mamluk, Egypt, Syria, Middle, East, history",2012:11:07 13:20:28-06:00,The Middle East Documentation Center (MEDOC),2012,1947-2404,,,,doi:10.6082/M14747X0,doi:10.6082/M14747X0,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVI_2012_BookReviews.pdf,16,,165,189,165-189,"Olivia Remie Constable, Adam Talib, Th. Emil Homerin, Martyn Smith, Li Guo, J. M. Rogers, Richard McGregor",Book Reviews MSR XVI (2012),©2012 by review authors. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history","mamluk, Egypt, Syria, Middle, East, history",2017:04:14 12:16:53-05:00,The Middle East Documentation Center (MEDOC),2012,1947-2404,,,,doi:10.6082/M14747X0,doi:10.6082/M14747X0,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MamlukStudiesReview_XVII_2013.pdf,17,,0,0,0,The Middle East Documentation Center (MEDOC) at The University of Chicago,"Mamlūk Studies Review, Vol. XVII (2013)",©2013 by individual authors. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history","mamluk, Egypt, Syria, Middle, East, history",2014:09:03 14:56:31-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,http://hdl.handle.net/11417/471,doi:10.6082/M18050P5,,,,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_al-Rahim_pp1-4.pdf,17,,1,4,1-4,Ahmed H. al-Rahim,"In Memoriam: David C. Reisman June 21, 1969-January 2, 2011",©2013 by Ahmed H. al-Rahim. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history","mamluk, Egypt, Syria, Middle, East, history",2014:09:06 16:11:54-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Bauer_pp5-22.pdf,17,,5,22,5-22,Thomas Bauer,"""Ayna hadha min al-Mutanabbi!"" Toward an Aesthetics of Mamluk Literature (MSR XVII, 2013)",©2013 by Thomas Bauer. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, literature, poetry","mamluk, Egypt, Syria, Middle, East, history, literature, poetry",2014:09:06 16:12:40-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Talib_pp23-42.pdf,17,,23,42,23-42,Adam Talib,"Woven Together as Though Randomly Strung: Variation in Collections of Naevi Poetry Compiled by al-Nuwayri and al-Sari al-Raffa' (MSR XVII, 2013)",©2013 by Adam Talib. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, poetry, literature, Arabic","mamluk, Egypt, Syria, Middle, East, history, poetry, literature, Arabic",2014:09:06 16:13:15-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Musawi_pp43-71.pdf,17,,43,71,43-71,Muhsin J. al-Musawi,"The Medieval Islamic Literary World-System: The Lexographic Turn (MSR XVII, 2013)",©2013 by Muhsin J. al-Musawi. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, literature, lexicography","mamluk, Egypt, Syria, Middle, East, history, literature, lexicography",2014:09:06 16:13:40-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Ghersetti_pp72-99.pdf,17,,72,99,72-99,Antonella Ghersetti,"On Mamluk Anthologies Again: The Case of Jamal al-Din al-Watwat and his Ghurar al-Khasa'is alWadihah wa-'Urar al-Naqa'id al-Qabihah (MSR XVII, 2013)",©2013 by Antonella Ghersetti. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, literature","mamluk, Egypt, Syria, Middle, East, history, literature",2014:09:06 16:14:06-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Herzog_pp100-129.pdf,17,,100,129,100-129,Thomas Herzog,"Composition and Worldview of some Bourgeois and Petit-Bourgeois Mamluk Adab-Encyclopedias (MSR XVIII, 2013)",©2013 by Thomas Herzog. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, literature, Arabic","mamluk, Egypt, Syria, Middle, East, history, literature, Arabic",2014:09:06 16:14:25-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Homerin_pp130-154.pdf,17,,130,154,130-154,Th. Emil Homerin,"""Recalling You, My Lord"": 'A'ishah al-Ba'uniyah on Dhikr (MSR XVII, 2013)",©2013 by Th. Emil Homerin. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, religion, Islam, Sufism, literature, Arabic","mamluk, Egypt, Syria, Middle, East, history, religion, Islam, Sufism, literature, Arabic",2014:09:06 16:14:45-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Holtzman_pp155-198.pdf,17,,155,198,155-198,Livnat Holtzman,"Insult, Fury, and Frustration: The Martyrological Narrative of Ibn Qayyim al-Jawziyah's Al-Kafiyah al-Shafiyah (MSR XVII, 2013)",©2013 by Livnat Holtzman. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, poetry, literature, Arabic","mamluk, Egypt, Syria, Middle, East, history, poetry, literature, Arabic",2014:09:06 16:15:17-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_McGregor_pp199-211.pdf,17,,199,211,199-211,Richard McGregor,"Notes on the Literature of Sufi Prayer Commentaries (MSR XVII, 2013)",©2013 by Richard McGregor. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, literature, Sufism, Islam, religion, Arabic","mamluk, Egypt, Syria, Middle, East, history, literature, Sufism, Islam, religion, Arabic",2014:09:06 16:15:51-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_Ozkan_pp212-248.pdf,17,,212,248,212-248,Hakan Ozkan,"The Drug Zajals in Ibrahim al-Mi'mar's Diwan (MSR XVII, 2013)",©2013 by Hakan Ozkan. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, poetry, literature, Arabic, drugs","mamluk, Egypt, Syria, Middle, East, history, poetry, literature, Arabic, drugs",2014:09:06 16:16:15-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVII_2013_BookReviews_pp249-265.pdf,17,,249,265,249-265,"Niall Christie, Caterina Bori, Th. Emil Homerin, Jonathan M. Bloom, Hakan Özkan","Book Reviews (MSR XVII, 2013)",©2013 by review authors. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history","mamluk, Egypt, Syria, Middle, East, history",2014:09:06 16:16:40-05:00,The Middle East Documentation Center (MEDOC),2013,1947-2404,,,,doi:10.6082/M18050P5,doi:10.6082/M18050P5,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MamlukStudiesReview_XVIII_2014-15.pdf,18,,0,0,0,The Middle East Documentation Center (MEDOC) at The University of Chicago,Mamlūk Studies Review Vol. XVIII (2014-15),©2015 by individual authors. This work is made available under a Creative Commons Attribution  4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. See http://mamluk.uchicago.edu/msr.html for more information.,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history","mamluk, Egypt, Syria, Middle, East, history",2016:01:04 13:56:23-06:00,The Middle East Documentation Center (MEDOC),2015,1947-2404,http://hdl.handle.net/11417/470,doi:10.6082/M1CR5RFN,,,,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVIII_2014-15_Mazor.pdf,18,,1,56,1-56,Amir Mazor,"The “Manṣūrīyah Legacy”: The Manṣūrī Amirs, Their Mamluks, and Their Descendants during al-Nāṣir Muḥammad’s Third Reign and After (MSR XVIII 2014-15)",©2015 by Amir Mazor. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. http://mamluk.uchicago.edu/msr.html,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history",mamluk; Egypt; Syria; sultanate; Middle East; history,2016:01:04 17:02:30-06:00,The Middle East Documentation Center (MEDOC),2015,1947-2404,,,,doi:10.6082/M1CR5RFN,doi:10.6082/M1CR5RFN,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVIII_2014-15_Nicolle.pdf,18,,57,89,57-89,David Nicolle,"The Iconography of a Military Elite: Military Figures on an Early Thirteenth-Century Candlestick (MSR XVIII, 2014-2015)",©2015 by David Nicolle. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. http://mamluk.uchicago.edu/msr.html,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history, military, art",mamluk; Egypt; Syria; sultanate; Middle East; history; military; art,2016:01:04 17:04:05-06:00,The Middle East Documentation Center (MEDOC),2015,1947-2404,,,,doi:10.6082/M1CR5RFN,doi:10.6082/M1CR5RFN,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
MSR_XVIII_2014-15_Antrim.pdf,18,,91,111,91-111,Zayde Antrim,"The Politics of Place in the Works of Ibn Taymīyah and Ibn Faḍl Allāh al-ʿUmarī (MSR XVIII, 2014-2015)",©2015 by Zayde Antrim. This work is made available under a Creative Commons Attribution 4.0 International license (CC-BY). Mamlūk Studies Review is an Open Access journal. http://mamluk.uchicago.edu/msr.html,http://mamluk.uchicago.edu/msr.html,"mamluk, Egypt, Syria, Middle East, history",mamluk; Egypt; Syria; sultanate; Middle East; history,2016:01:04 17:04:47-06:00,The Middle East Documentation Center (MEDOC),2015,1947-2404,,,,doi:10.6082/M1CR5RFN,doi:10.6082/M1CR5RFN,"Mamlūk Studies Review is an annual (bi-annual from 2003 to 2009), Open Access, refereed journal devoted to the Mamluk Sultanate of Egypt and Syria (1250-1517). See http://mamluk.uchicago.edu for further information."
